file,L_fold_0,a_fold_0,b_fold_0,L_fold_1,a_fold_1,b_fold_1,L_fold_2,a_fold_2,b_fold_2,L_fold_3,a_fold_3,b_fold_3,L_fold_4,a_fold_4,b_fold_4
inference_data/milk10k/MILK10k_Training_Input/IL_8601267/ISIC_0862809.jpg,47.833622,10.501148,22.125402,49.07663,12.971674,20.43082,50.182392,10.222981,21.74773,49.19133,11.811921,21.843407,49.904274,10.482252,18.431936
inference_data/milk10k/MILK10k_Training_Input/IL_8601267/ISIC_6940173.jpg,57.348766,8.0352545,18.002504,61.007584,9.758175,15.018998,62.19518,8.480108,17.900505,59.13284,9.089936,18.173641,57.609074,10.211406,18.434113
inference_data/milk10k/MILK10k_Training_Input/IL_8601379/ISIC_2729094.jpg,55.516293,6.7963653,23.038261,54.23904,11.036098,20.025518,56.11449,7.728098,22.63974,55.10661,10.328238,22.589281,54.237038,10.828774,19.109163
inference_data/milk10k/MILK10k_Training_Input/IL_8601379/ISIC_3479083.jpg,62.29221,4.1957793,21.697638,64.704094,5.7521005,15.089543,65.915054,3.1948411,19.611383,65.88936,5.46956,18.804602,65.662994,6.3740454,13.902071
inference_data/milk10k/MILK10k_Training_Input/IL_8601984/ISIC_1473845.jpg,52.30535,8.440793,17.847425,52.15993,9.533409,17.908026,55.29961,8.612272,17.779139,52.11697,9.720702,18.165457,52.215073,10.720968,18.863228
inference_data/milk10k/MILK10k_Training_Input/IL_8601984/ISIC_9701048.jpg,57.507545,11.514367,17.064835,51.831345,13.467425,18.119493,56.921177,9.345603,16.982782,53.37266,11.161329,16.209625,48.49083,10.216365,17.97915
inference_data/milk10k/MILK10k_Training_Input/IL_8602483/ISIC_3629047.jpg,55.63954,11.752034,16.57038,54.931484,14.372164,17.328726,57.508213,11.498149,15.875025,55.766365,10.40515,16.393631,53.30074,10.74483,18.96187
inference_data/milk10k/MILK10k_Training_Input/IL_8602483/ISIC_0204389.jpg,57.003296,8.225111,17.097118,59.742214,10.309308,16.38791,59.77179,8.344894,16.946297,58.530647,7.8423214,18.853268,59.445587,9.424193,17.49473
inference_data/milk10k/MILK10k_Training_Input/IL_8602598/ISIC_2964593.jpg,55.710953,9.788365,21.139065,57.193832,12.222886,19.203426,58.418076,9.224201,20.22269,55.8432,9.746592,20.466244,54.605083,11.076545,19.441284
inference_data/milk10k/MILK10k_Training_Input/IL_8602598/ISIC_1073412.jpg,60.72947,5.5820847,20.61171,61.63065,9.327016,19.920835,62.34892,6.072321,20.681583,60.837063,8.396829,20.878416,61.35315,8.630981,16.590319
inference_data/milk10k/MILK10k_Training_Input/IL_8604749/ISIC_1176359.jpg,49.769054,11.931237,20.401733,53.191765,14.5794935,17.270077,50.74253,11.822077,19.816011,48.681526,12.3166275,19.580084,50.13467,10.489257,18.44421
inference_data/milk10k/MILK10k_Training_Input/IL_8604749/ISIC_4654586.jpg,60.227535,9.41227,14.653217,60.880302,10.875745,11.312762,60.39664,10.898856,14.019783,59.918335,9.606579,12.717741,61.083824,8.651997,16.583399
inference_data/milk10k/MILK10k_Training_Input/IL_8604901/ISIC_7435742.jpg,54.438503,11.914672,18.64713,52.00702,11.861277,20.310644,53.029335,11.957537,19.973341,50.196655,12.229459,19.715563,52.9333,10.64601,18.812056
inference_data/milk10k/MILK10k_Training_Input/IL_8604901/ISIC_8090800.jpg,51.310753,9.879335,17.624872,49.758953,12.430198,16.439718,58.490284,7.58556,16.725826,52.60543,9.144325,16.682028,52.62373,10.180116,18.176905
inference_data/milk10k/MILK10k_Training_Input/IL_8604928/ISIC_1097732.jpg,51.77872,7.986389,22.103542,47.48553,8.225263,17.100584,57.805264,5.325158,20.20938,53.48884,6.908713,18.091602,52.116375,10.319164,18.343576
inference_data/milk10k/MILK10k_Training_Input/IL_8604928/ISIC_7974271.jpg,56.673748,10.775223,15.9695635,49.175346,11.976713,15.64653,60.110046,8.9687605,16.042253,55.021023,8.507737,13.956179,55.624104,9.66583,17.676407
inference_data/milk10k/MILK10k_Training_Input/IL_8606392/ISIC_7017469.jpg,51.840137,10.173707,14.946129,55.633022,13.907503,14.278002,50.65175,8.988613,15.335538,54.873035,11.276942,16.130863,53.66352,10.493435,18.651327
inference_data/milk10k/MILK10k_Training_Input/IL_8606392/ISIC_4235697.jpg,56.997498,10.654789,9.186917,57.814995,12.513659,6.9041595,63.102276,9.352185,5.7752175,58.500168,13.668051,8.795212,62.09149,8.102644,15.92315
inference_data/milk10k/MILK10k_Training_Input/IL_8608497/ISIC_2113163.jpg,53.53361,7.533422,21.813194,54.109432,8.658305,22.522587,58.887463,4.12833,20.96283,56.128532,7.6833644,24.895548,53.216812,10.495293,18.62955
inference_data/milk10k/MILK10k_Training_Input/IL_8608497/ISIC_7188705.jpg,65.3773,6.253984,15.397715,61.42861,7.688364,13.741219,68.55586,4.058585,15.027082,66.73914,5.763182,13.578226,67.17582,5.7762456,13.178771
inference_data/milk10k/MILK10k_Training_Input/IL_8610229/ISIC_9882842.jpg,49.746582,11.296589,22.130514,51.471344,12.851878,20.895836,51.647778,10.570549,21.17258,50.062233,10.907433,20.525528,51.97103,10.78588,18.93917
inference_data/milk10k/MILK10k_Training_Input/IL_8610229/ISIC_0204717.jpg,58.705658,9.631315,18.44555,57.664467,11.524143,17.128817,58.08903,10.84514,18.712112,58.062824,10.71533,17.676317,59.316257,9.554338,17.675661
inference_data/milk10k/MILK10k_Training_Input/IL_8610456/ISIC_9974916.jpg,50.02552,12.329207,16.21607,52.327,13.810916,12.389794,52.12015,9.258496,17.054296,55.344704,10.476198,17.049366,50.176605,10.554581,18.552002
inference_data/milk10k/MILK10k_Training_Input/IL_8610456/ISIC_5070126.jpg,55.446014,10.928951,16.311344,55.452614,10.59846,14.344762,55.633617,10.326058,15.877194,57.029224,11.761636,16.575962,57.315315,10.384456,18.664116
inference_data/milk10k/MILK10k_Training_Input/IL_8611519/ISIC_6806797.jpg,51.69367,10.354646,22.192514,53.695343,12.237272,19.501059,54.211823,10.298079,21.59854,51.851643,10.63964,21.075811,50.523903,10.584697,18.610033
inference_data/milk10k/MILK10k_Training_Input/IL_8611519/ISIC_4733269.jpg,52.211803,11.919981,20.136047,49.555332,13.755341,18.986444,53.393753,11.201092,20.285194,53.138138,12.641491,21.191788,53.510475,10.966389,19.25563
inference_data/milk10k/MILK10k_Training_Input/IL_8611712/ISIC_8330638.jpg,51.803917,13.801122,17.991106,48.23736,15.423082,15.786667,48.20086,12.347189,18.878574,49.96781,14.527247,16.543543,48.4027,10.257269,18.058395
inference_data/milk10k/MILK10k_Training_Input/IL_8611712/ISIC_9586991.jpg,57.96025,14.040071,12.680621,61.570335,13.707585,11.649982,57.979504,13.306425,11.992404,56.983284,13.09117,10.973351,57.231586,10.5775795,18.899559
inference_data/milk10k/MILK10k_Training_Input/IL_8612216/ISIC_4205403.jpg,52.18614,10.043612,20.311197,51.530113,12.484511,19.746378,53.87282,11.639883,19.541706,51.332024,11.144412,20.439268,52.236584,10.835442,19.021193
inference_data/milk10k/MILK10k_Training_Input/IL_8612216/ISIC_3247057.jpg,61.811153,7.7065024,17.392508,62.366825,7.8519416,15.144644,64.845985,6.3129683,16.094597,64.849,6.298737,15.0076,61.957966,8.285741,16.167723
inference_data/milk10k/MILK10k_Training_Input/IL_8613876/ISIC_2655630.jpg,49.08171,13.049281,18.946823,49.93387,15.366586,16.918262,52.512615,12.978853,17.626467,49.884678,15.020445,17.310677,49.477833,10.423439,18.334719
inference_data/milk10k/MILK10k_Training_Input/IL_8613876/ISIC_7318590.jpg,52.289406,9.271829,20.993755,57.957756,9.683875,15.734015,54.131977,9.353263,19.302233,53.544132,13.14179,17.25679,51.729805,10.740765,18.869953
inference_data/milk10k/MILK10k_Training_Input/IL_8618190/ISIC_2649421.jpg,51.421474,12.868626,19.225513,49.98475,15.971366,16.886326,51.50472,12.118049,17.941362,50.86707,15.175763,16.074663,46.287453,9.883928,17.403503
inference_data/milk10k/MILK10k_Training_Input/IL_8618190/ISIC_2900622.jpg,53.849064,12.892475,15.328837,53.66799,14.761407,14.598077,55.835587,13.321467,13.142476,50.99619,13.868958,13.600147,52.741924,10.844156,19.040102
inference_data/milk10k/MILK10k_Training_Input/IL_8618325/ISIC_4907310.jpg,49.724205,11.020406,21.085611,53.66124,13.622274,18.394945,50.32454,11.0823345,20.92149,51.271,11.569171,21.090958,52.935143,10.922688,19.166563
inference_data/milk10k/MILK10k_Training_Input/IL_8618325/ISIC_5018463.jpg,59.32712,7.143728,17.581287,61.81747,10.2856455,17.854015,61.01942,10.435284,15.34199,59.09954,8.382925,18.445307,61.44606,8.453797,16.347885
inference_data/milk10k/MILK10k_Training_Input/IL_8619767/ISIC_2756867.jpg,52.013515,14.093933,17.825493,50.641487,15.092292,14.670549,53.691406,13.178174,17.317514,51.290894,13.156396,17.198982,52.256905,10.839237,19.029957
inference_data/milk10k/MILK10k_Training_Input/IL_8619767/ISIC_2550058.jpg,56.531895,10.402454,14.964335,53.155212,10.434635,13.941355,59.14122,11.604995,12.820242,56.10459,12.512897,13.378074,58.24447,9.780552,17.913738
inference_data/milk10k/MILK10k_Training_Input/IL_8620816/ISIC_4909682.jpg,51.114456,13.202321,18.826334,48.82539,14.365299,19.010489,51.564884,12.385979,19.374214,51.462215,14.484927,17.60364,49.90692,10.481262,18.432598
inference_data/milk10k/MILK10k_Training_Input/IL_8620816/ISIC_2928924.jpg,59.50585,8.862372,17.865927,59.67061,10.868722,15.389726,59.110767,11.40397,15.565406,58.22349,11.283404,14.801104,60.144375,9.15773,17.183243
inference_data/milk10k/MILK10k_Training_Input/IL_8621198/ISIC_4358555.jpg,53.09029,9.400362,21.595829,57.147232,8.165525,20.304108,58.458073,6.72909,21.48434,53.595665,9.377603,21.17763,50.764576,10.516381,18.533401
inference_data/milk10k/MILK10k_Training_Input/IL_8621198/ISIC_0651228.jpg,61.837063,8.667272,15.485776,57.033123,10.303214,14.50899,63.478016,9.280972,12.289772,61.18438,9.312936,13.041549,64.13966,7.097177,14.748236
inference_data/milk10k/MILK10k_Training_Input/IL_8622725/ISIC_9389123.jpg,56.069584,8.072312,19.915865,55.94704,10.096916,21.116592,59.676704,7.274864,18.87323,58.62972,8.432047,20.616695,57.56978,10.0658245,18.27378
inference_data/milk10k/MILK10k_Training_Input/IL_8622725/ISIC_8186630.jpg,63.81874,7.1519084,16.047312,58.770687,12.1979885,16.145315,67.07311,7.0917196,12.895445,66.59084,6.721399,14.411722,65.809105,6.470556,14.024059
inference_data/milk10k/MILK10k_Training_Input/IL_8623276/ISIC_8912227.jpg,49.901737,10.298295,20.811518,48.910755,12.915314,20.335846,54.37838,9.892066,21.274002,51.152405,9.812812,22.025131,51.3745,10.7258835,18.837944
inference_data/milk10k/MILK10k_Training_Input/IL_8623276/ISIC_3032936.jpg,52.35363,10.837717,15.759329,49.474,13.226907,14.061546,58.187923,8.930789,13.532582,56.680725,8.873414,13.627037,51.403046,9.568472,17.31334
inference_data/milk10k/MILK10k_Training_Input/IL_8625871/ISIC_9510334.jpg,53.659916,13.545945,16.959478,54.799618,14.600074,15.978849,53.78813,11.616886,16.376272,52.45685,13.523433,16.186981,51.483524,10.694371,18.793955
inference_data/milk10k/MILK10k_Training_Input/IL_8625871/ISIC_1986655.jpg,56.604336,12.891835,14.256976,54.553555,14.895253,12.844688,58.14524,12.115022,12.773314,55.740307,13.8581,13.656647,53.468204,10.911873,19.169611
inference_data/milk10k/MILK10k_Training_Input/IL_8626747/ISIC_1492844.jpg,48.49348,9.984124,22.694407,50.216587,10.430596,23.258116,51.854584,7.9447503,21.544003,51.440777,9.917272,21.515127,48.935497,10.324187,18.156397
inference_data/milk10k/MILK10k_Training_Input/IL_8626747/ISIC_2298923.jpg,59.297592,8.072653,17.57862,55.373535,6.8916445,17.448553,64.34709,6.703776,16.67694,60.32195,7.0170684,18.16145,63.889263,7.381412,15.0983715
inference_data/milk10k/MILK10k_Training_Input/IL_8630897/ISIC_1275047.jpg,47.735596,11.255128,22.018095,48.21568,13.57271,19.81075,50.57538,10.745248,20.79077,48.05461,10.249641,21.407875,49.431686,10.400318,18.298893
inference_data/milk10k/MILK10k_Training_Input/IL_8630897/ISIC_6458884.jpg,57.119972,8.5767565,20.34138,54.71462,12.018697,18.811108,58.111797,10.262532,19.414799,56.704697,11.228342,18.909384,54.568684,10.848928,19.145168
inference_data/milk10k/MILK10k_Training_Input/IL_8631628/ISIC_8039873.jpg,53.57147,10.209706,18.050709,49.589573,13.989081,18.414768,51.219284,11.401503,17.115396,48.66305,11.354035,19.05406,53.92059,10.989923,19.300352
inference_data/milk10k/MILK10k_Training_Input/IL_8631628/ISIC_7547900.jpg,63.459076,5.8386617,15.78991,58.216846,9.489292,16.16691,65.88503,4.4297023,16.321163,61.445843,7.6494813,16.06617,65.420815,6.592812,14.139885
inference_data/milk10k/MILK10k_Training_Input/IL_8637878/ISIC_8769148.jpg,53.17845,11.62516,20.094006,55.75809,13.214711,18.782639,54.005898,11.397874,20.654034,54.275463,12.192369,19.711239,53.74303,11.048494,19.363127
inference_data/milk10k/MILK10k_Training_Input/IL_8637878/ISIC_5463407.jpg,55.456234,9.014999,19.135876,56.75147,8.873729,16.510403,55.412174,9.002695,18.37257,55.63016,10.545094,17.960962,56.790497,10.455253,18.730461
inference_data/milk10k/MILK10k_Training_Input/IL_8638441/ISIC_8913904.jpg,48.600376,12.272422,20.627497,46.919594,14.779903,18.052143,50.642006,12.211027,19.321655,48.565628,14.0312395,19.4319,48.359066,10.24722,18.047577
inference_data/milk10k/MILK10k_Training_Input/IL_8638441/ISIC_5283239.jpg,56.548473,11.962306,15.196029,57.451492,11.06915,12.030315,53.691093,11.547801,13.612318,58.753498,11.187055,13.316238,59.198204,9.401097,17.4726
inference_data/milk10k/MILK10k_Training_Input/IL_8638873/ISIC_4072785.jpg,47.258434,10.363205,19.464062,50.46865,8.012327,21.473955,52.97428,9.245983,21.83085,50.797268,10.498344,20.989218,51.71534,10.732704,18.8529
inference_data/milk10k/MILK10k_Training_Input/IL_8638873/ISIC_3436668.jpg,52.470554,10.915622,17.753744,50.749306,12.134673,14.733825,57.079563,10.466865,15.6381445,55.82737,12.253384,15.395415,52.317184,10.470582,18.548685
inference_data/milk10k/MILK10k_Training_Input/IL_8642808/ISIC_2332805.jpg,53.533466,8.315599,22.271936,54.165577,11.664955,20.924406,57.175003,8.321839,21.8225,55.276535,10.026554,22.568066,52.9705,10.951699,19.209621
inference_data/milk10k/MILK10k_Training_Input/IL_8642808/ISIC_2046323.jpg,66.36052,5.322578,15.457271,63.451576,9.738314,14.623925,64.31626,7.0557,15.567207,63.43804,6.2562284,16.14359,66.513664,5.971384,13.428847
inference_data/milk10k/MILK10k_Training_Input/IL_8642891/ISIC_0889674.jpg,49.517715,10.032624,22.080488,50.603203,13.077388,19.28182,52.250008,9.822244,20.573608,50.85287,10.632063,21.581066,50.549248,10.590618,18.605928
inference_data/milk10k/MILK10k_Training_Input/IL_8642891/ISIC_5607139.jpg,58.68221,7.3656425,21.141462,59.894783,9.302037,19.667568,59.947735,7.404611,20.546421,59.306175,9.412397,20.384604,58.07646,10.197164,18.447508
inference_data/milk10k/MILK10k_Training_Input/IL_8643718/ISIC_3401455.jpg,49.002804,10.389552,21.535025,47.57498,13.245981,19.733505,52.72902,10.232338,20.04995,49.306946,10.62562,21.413643,51.56176,10.734102,18.850428
inference_data/milk10k/MILK10k_Training_Input/IL_8643718/ISIC_5126567.jpg,58.742706,12.744442,15.398963,55.29572,13.789787,15.937431,59.57005,13.446572,15.977282,56.09179,13.573379,16.164137,54.097378,10.957982,19.267149
inference_data/milk10k/MILK10k_Training_Input/IL_8644938/ISIC_3881302.jpg,50.693127,12.36,19.782043,48.19841,14.3498955,17.446484,53.245583,12.2861595,19.356087,51.184475,13.272952,17.563135,48.17823,10.19143,17.932802
inference_data/milk10k/MILK10k_Training_Input/IL_8644938/ISIC_1329438.jpg,56.28159,10.0808525,17.359964,54.71723,11.97752,17.940067,53.914364,10.771324,17.68015,55.076965,11.947026,17.076569,55.190125,10.814459,19.128036
inference_data/milk10k/MILK10k_Training_Input/IL_8646739/ISIC_7822239.jpg,49.00233,10.557509,21.756477,52.4175,12.283435,19.949078,54.154774,10.519282,20.610819,50.24207,11.956082,21.184622,51.074135,10.679636,18.761848
inference_data/milk10k/MILK10k_Training_Input/IL_8646739/ISIC_7473131.jpg,55.607246,7.712331,20.025923,61.37072,6.7346535,16.821331,63.581425,5.185651,20.15485,62.657173,6.3826127,18.100828,60.674988,8.66909,16.596764
inference_data/milk10k/MILK10k_Training_Input/IL_8647582/ISIC_7277605.jpg,48.314064,10.083962,21.734173,49.612133,10.279685,20.880917,50.65845,10.202217,21.059229,48.29219,10.319699,20.89949,49.7461,10.4378605,18.348688
inference_data/milk10k/MILK10k_Training_Input/IL_8647582/ISIC_2569198.jpg,59.45822,8.775813,15.892835,53.828865,11.373944,17.220778,59.84797,7.2757363,16.297777,60.064953,6.4031587,14.235651,56.879856,9.5996275,17.642117
inference_data/milk10k/MILK10k_Training_Input/IL_8647816/ISIC_9529544.jpg,50.721813,9.539174,21.931759,51.96318,10.152337,21.3703,53.482998,8.874896,20.607536,50.40074,11.697129,19.429295,50.365063,10.460917,18.418274
inference_data/milk10k/MILK10k_Training_Input/IL_8647816/ISIC_5145664.jpg,57.625904,7.216564,21.418522,59.506893,8.294813,18.372093,58.81845,5.615981,20.584005,60.442852,7.3567376,20.714127,62.084713,8.188743,16.037857
inference_data/milk10k/MILK10k_Training_Input/IL_8648373/ISIC_5242109.jpg,50.1044,11.266858,20.139421,52.690853,10.69386,18.89356,52.03867,10.653584,20.076565,51.338894,11.12484,19.74721,52.980434,10.915899,19.15346
inference_data/milk10k/MILK10k_Training_Input/IL_8648373/ISIC_3020882.jpg,60.27014,9.342877,15.2939,56.480824,9.872365,14.782188,58.583714,9.092957,14.302145,56.487774,9.380587,14.174459,57.95703,10.199015,18.44529
inference_data/milk10k/MILK10k_Training_Input/IL_8650225/ISIC_5995507.jpg,50.427505,13.208679,19.172846,49.649357,13.000547,15.011129,50.357483,12.692718,18.03236,47.519413,13.565433,14.193086,48.203014,10.168566,17.889935
inference_data/milk10k/MILK10k_Training_Input/IL_8650225/ISIC_5866836.jpg,52.4838,10.772099,15.977528,54.617,11.885478,11.07391,51.958004,11.179442,15.286404,51.5655,11.017891,14.422207,51.709427,10.779971,18.928783
inference_data/milk10k/MILK10k_Training_Input/IL_8650948/ISIC_3217731.jpg,53.269314,14.109995,16.317308,52.216827,14.828439,14.34986,53.58957,12.699265,16.814997,51.36164,14.302485,15.270883,51.240337,10.715695,18.817135
inference_data/milk10k/MILK10k_Training_Input/IL_8650948/ISIC_4032370.jpg,57.705547,12.602172,15.534079,56.586433,13.915785,14.8734455,56.14007,11.3387375,15.864715,56.49963,13.333373,15.431872,52.967865,10.856579,19.083458
inference_data/milk10k/MILK10k_Training_Input/IL_8653374/ISIC_7793370.jpg,55.494873,11.152138,19.378365,56.057526,12.7512865,18.757307,56.519524,11.146561,18.88478,56.06156,11.379749,18.715883,52.800255,10.861994,19.073006
inference_data/milk10k/MILK10k_Training_Input/IL_8653374/ISIC_7401818.jpg,61.472775,3.9893656,20.945402,66.93712,5.3179493,16.668034,63.66632,4.176753,20.616789,63.554714,4.7933135,20.69946,62.43789,7.897854,15.687824
inference_data/milk10k/MILK10k_Training_Input/IL_8657794/ISIC_2133291.jpg,52.489185,10.602434,19.46607,50.69615,12.771717,15.252702,55.72536,11.813178,17.317799,50.86124,12.866206,16.344349,50.717594,10.566239,18.566835
inference_data/milk10k/MILK10k_Training_Input/IL_8657794/ISIC_2927179.jpg,49.775074,10.368714,14.376005,53.457634,12.832443,14.163926,54.142845,10.290213,11.586825,53.540115,12.85643,12.506933,51.635788,10.637535,18.739374
inference_data/milk10k/MILK10k_Training_Input/IL_8658177/ISIC_3485059.jpg,48.966488,11.825982,21.991592,43.26667,12.80499,17.16954,50.855186,12.100159,20.690765,47.542816,11.996093,21.55058,49.695442,10.424344,18.333588
inference_data/milk10k/MILK10k_Training_Input/IL_8658177/ISIC_3405243.jpg,61.179016,7.209563,16.363533,58.465843,8.115054,14.672148,62.876556,6.9821477,18.126692,62.67134,8.324517,13.718951,63.251236,7.58773,15.324682
inference_data/milk10k/MILK10k_Training_Input/IL_8659124/ISIC_2120680.jpg,56.501366,7.023914,20.101133,53.326706,9.883005,19.301285,60.69021,7.1627817,19.765375,56.54886,8.285835,21.34448,55.947773,10.358865,18.586164
inference_data/milk10k/MILK10k_Training_Input/IL_8659124/ISIC_1909053.jpg,61.949867,7.4200697,17.11611,58.26818,9.914165,14.389757,64.566414,6.670677,15.408833,61.277428,7.2873096,17.379698,64.176895,7.214459,14.886915
inference_data/milk10k/MILK10k_Training_Input/IL_8660536/ISIC_9484284.jpg,46.841217,11.386131,19.747528,47.97468,12.257154,18.351847,49.20243,12.436678,19.456026,47.36742,12.808166,20.138687,50.086826,10.478728,18.411425
inference_data/milk10k/MILK10k_Training_Input/IL_8660536/ISIC_1983761.jpg,50.91041,10.485606,19.321266,52.497913,10.411088,17.12163,54.465908,10.504989,18.37103,55.244843,11.875072,17.473648,57.90643,10.005992,18.18571
inference_data/milk10k/MILK10k_Training_Input/IL_8662195/ISIC_4352757.jpg,51.59736,10.303404,21.849241,52.924316,13.275001,18.505682,52.072014,10.592351,20.763046,51.423035,12.14895,21.038637,50.685097,10.61292,18.644861
inference_data/milk10k/MILK10k_Training_Input/IL_8662195/ISIC_8035327.jpg,56.81096,7.7322593,19.633951,61.61417,9.038502,17.034718,60.728138,7.9238095,19.781185,58.106873,7.737513,20.888945,58.63669,9.8042345,17.96564
inference_data/milk10k/MILK10k_Training_Input/IL_8662506/ISIC_1236473.jpg,57.39395,7.113937,19.726736,58.8695,8.955033,19.330187,60.171852,6.4417434,19.59371,57.66449,7.9554653,22.269476,60.8748,8.745712,16.720575
inference_data/milk10k/MILK10k_Training_Input/IL_8662506/ISIC_2320042.jpg,59.10082,8.658291,18.000113,51.64528,7.138589,14.592,60.971657,6.321005,17.473999,57.21126,8.252984,18.20667,57.376102,9.902052,18.043032
inference_data/milk10k/MILK10k_Training_Input/IL_8663536/ISIC_7739032.jpg,44.841087,9.784312,19.431871,30.987251,9.689114,13.468007,53.3842,7.8421144,21.021769,50.240627,9.482439,21.660374,48.754993,10.22976,17.996468
inference_data/milk10k/MILK10k_Training_Input/IL_8663536/ISIC_1074795.jpg,57.75995,9.707953,13.7012205,52.544353,13.070965,15.596981,61.0079,8.33627,11.551232,56.2799,10.150848,13.483456,57.66076,9.800253,17.917171
inference_data/milk10k/MILK10k_Training_Input/IL_8666651/ISIC_6048736.jpg,46.869118,9.403646,22.102592,44.598785,9.458879,18.662792,52.09881,7.7937346,21.986227,48.563805,8.974999,22.325548,48.711597,10.286667,18.080395
inference_data/milk10k/MILK10k_Training_Input/IL_8666651/ISIC_1607500.jpg,59.59015,8.707715,18.588558,56.212482,11.916005,16.987495,62.78896,9.762536,15.975356,59.445004,10.924732,15.185837,58.006092,9.661233,17.771566
inference_data/milk10k/MILK10k_Training_Input/IL_8671827/ISIC_3119815.jpg,49.169662,10.512691,20.284914,52.49465,12.303849,20.17911,51.38996,12.114415,19.519045,52.141758,12.265408,18.668003,52.457638,10.873281,19.088179
inference_data/milk10k/MILK10k_Training_Input/IL_8671827/ISIC_6906027.jpg,48.349087,10.223926,21.835125,51.35615,11.215607,18.63071,48.452633,11.11458,21.259779,48.33452,12.320038,18.782907,50.064728,10.506184,18.478273
inference_data/milk10k/MILK10k_Training_Input/IL_8674399/ISIC_3359951.jpg,55.284153,6.312899,22.262585,57.756474,9.44898,20.7072,58.67783,5.9280295,21.440992,57.331203,7.849203,23.046938,55.65334,10.497657,18.752407
inference_data/milk10k/MILK10k_Training_Input/IL_8674399/ISIC_4444955.jpg,61.60555,6.5834513,17.361977,61.528927,11.66113,17.75202,64.3842,6.7261324,16.797146,62.99436,8.076821,15.611717,63.774452,7.342399,15.030358
inference_data/milk10k/MILK10k_Training_Input/IL_8675438/ISIC_2121573.jpg,57.01044,7.724035,19.64732,57.656338,9.344303,19.241232,56.47737,9.098805,19.15083,55.826714,11.556473,19.028542,56.48523,10.438898,18.713892
inference_data/milk10k/MILK10k_Training_Input/IL_8675438/ISIC_1159427.jpg,59.861065,8.921336,16.234173,60.58793,9.448675,13.446429,61.055817,9.00141,14.717431,60.0783,9.198428,16.672907,60.58998,8.912096,16.902609
inference_data/milk10k/MILK10k_Training_Input/IL_8678010/ISIC_6968104.jpg,52.52666,11.056464,21.05367,52.2957,13.675464,18.431303,54.308983,10.449377,19.616375,52.743294,11.572664,20.61503,51.549072,10.754129,18.884632
inference_data/milk10k/MILK10k_Training_Input/IL_8678010/ISIC_3022005.jpg,56.27987,9.295014,20.010695,62.843327,7.5620375,13.163077,57.614624,8.767924,18.176252,59.58519,11.519059,16.115847,62.40578,8.051833,15.881998
inference_data/milk10k/MILK10k_Training_Input/IL_8679455/ISIC_4504390.jpg,52.30941,12.340736,18.431948,55.47708,13.570617,18.49927,54.401257,12.015102,18.08145,52.62272,11.736072,19.056894,49.31024,10.420256,18.324732
inference_data/milk10k/MILK10k_Training_Input/IL_8679455/ISIC_4481385.jpg,58.44496,9.586333,13.829178,58.70805,11.394445,14.968765,58.12383,10.573807,13.069624,59.749195,10.259723,13.553369,62.659737,7.767469,15.544282
inference_data/milk10k/MILK10k_Training_Input/IL_8679586/ISIC_5794441.jpg,48.81641,10.529339,21.158632,52.68717,12.546421,17.753616,50.02027,10.681679,20.478811,51.344585,13.278111,19.06143,49.493782,10.422359,18.33336
inference_data/milk10k/MILK10k_Training_Input/IL_8679586/ISIC_7929528.jpg,61.239025,11.022431,13.24479,64.46955,10.955047,10.886147,60.511883,13.390913,12.3747425,61.693047,14.25491,14.059469,60.792984,8.848384,16.849262
inference_data/milk10k/MILK10k_Training_Input/IL_8681344/ISIC_8963623.jpg,50.44236,11.578595,20.883,51.79748,13.909527,17.737421,51.065258,12.008008,19.14703,51.203777,11.493724,19.771564,52.769665,10.855742,19.055765
inference_data/milk10k/MILK10k_Training_Input/IL_8681344/ISIC_4788552.jpg,63.811695,7.242966,13.9639845,62.239876,11.79525,16.337746,64.1191,8.415658,14.46373,63.033253,9.660239,15.900871,63.27218,7.656153,15.4469385
inference_data/milk10k/MILK10k_Training_Input/IL_8683855/ISIC_7844119.jpg,47.88469,10.940411,19.81495,52.29181,11.832435,19.590023,52.073544,11.761783,20.287138,51.437122,11.2690935,21.725441,51.267647,10.677103,18.758402
inference_data/milk10k/MILK10k_Training_Input/IL_8683855/ISIC_5427398.jpg,60.56983,5.267544,19.990007,60.808212,7.186857,18.173567,63.701546,5.1410575,19.07615,60.042294,6.7942715,21.14008,61.99521,8.276754,16.153894
inference_data/milk10k/MILK10k_Training_Input/IL_8684310/ISIC_2818434.jpg,49.544933,12.762186,19.171717,51.586464,15.360538,17.559004,52.334206,12.710789,17.486193,49.419292,14.387602,17.506037,50.232372,10.544954,18.546457
inference_data/milk10k/MILK10k_Training_Input/IL_8684310/ISIC_1967830.jpg,58.645863,11.039024,15.279135,57.36428,11.856305,12.773394,59.407936,12.136946,13.468986,59.51852,14.518732,13.577277,55.63358,10.749782,19.054237
inference_data/milk10k/MILK10k_Training_Input/IL_8689446/ISIC_9263681.jpg,49.504166,12.619337,16.127964,51.440033,13.567926,13.638372,50.45908,10.775394,17.020092,48.763485,12.928967,14.878362,51.984997,10.789191,18.936935
inference_data/milk10k/MILK10k_Training_Input/IL_8689446/ISIC_9445672.jpg,55.78196,13.709651,15.396159,55.968075,14.884338,13.831648,56.021862,14.123032,14.610239,56.02219,14.853538,14.190548,57.2808,10.527142,18.829384
